point
48.7892313,10.0780617
50.7938332,15.1902459
50.7939654,15.1900372
50.7944712,15.1888533
50.7946888,15.1883429
50.7949554,15.1876434
68.332723,27.3349659
50.7185623,12.8453508
50.7166654,12.8450681
48.1308664,8.8121877
50.7168962,12.8450136
47.580107,12.3318972
47.5801179,12.3321436
47.5801506,12.3322325
47.5806301,12.3328101
47.5811129,12.334189
47.5809812,12.3347791
47.5808796,12.334657
47.5806709,12.33452
59.7589534,10.2954773
59.7593219,10.2953914
48.9158641,13.034003
48.9155792,13.0324398
48.9155146,13.0308474
48.9154236,13.0303695
59.7694867,10.1003407
59.7701946,10.1686949
59.7703591,10.168585
59.7705151,10.1681452
59.7706811,10.1672861
59.7707482,10.1672043
59.77147,10.1670712
59.7717933,10.1669892
48.913149,13.0267961
48.916064,13.0346263
48.7934001,10.0826839
48.7932749,10.0824161
48.7933668,10.0823393
48.7932222,10.0821837
48.7918202,10.081918
48.7922774,10.0813667
48.7916381,10.0817868
59.7506897,10.299283
59.754839,10.3083196
59.7556707,10.3082066
59.7558727,10.3083609
48.7912784,10.0820985
48.7918648,10.0815696
62.2538893,25.6735792
48.8832202,13.0435658
48.8832194,13.0453145
48.8830559,13.0481278
64.2217051,23.7839646
64.2221031,23.784141
64.2222943,23.7844771
64.2226744,23.7848142
64.2229381,23.785365
64.2235073,23.7867898
64.2235652,23.7871349
64.223548,23.7874362
64.2234014,23.7882243
64.2234034,23.7886904
64.2234696,23.7890999
64.2238202,23.7900012
64.2239213,23.7903721
64.2239978,23.7911174
48.8886879,13.0439702
48.9013239,13.03646
48.9048306,13.0313853
48.8779531,13.0618863
48.8780043,13.0614028
48.8779448,13.0612307
48.8778869,13.0610641
48.8775185,13.0603783
59.7506937,10.2987321
47.7071352,7.9226912
47.7078818,7.9210811
47.7079962,7.9206182
47.7080219,7.9201955
47.7083065,7.9195018
47.7084924,7.9191452
48.9154761,13.030491
48.9155093,13.0306113
64.976377,25.5399535
64.9753536,25.5410836
64.9748864,25.5412978
64.9742242,25.5426406
48.8778099,13.0609275
62.2576824,25.6943013
62.2611906,25.6876617
62.2614117,25.687306
62.2615731,25.6872126
62.2618592,25.6873846
62.2620704,25.6874336
62.2628649,25.688673
62.2630023,25.6889467
62.2601788,25.6920302
62.2607516,25.6925623
62.2609105,25.6926595
62.2610293,25.6926724
62.2542315,25.6740605
62.2544183,25.6742262
62.2547613,25.6741607
62.2557037,25.6741458
62.2559537,25.6743919
62.2563448,25.6743804
62.2567546,25.6743107
62.2572324,25.6744475
62.257574,25.6746493
62.257938,25.6748909
62.2581156,25.6747511
62.2583091,25.6744745
62.2586468,25.6739481
62.258764,25.674033
62.253654,25.6729086
62.2534728,25.6724342
62.253446,25.6719118
62.2534777,25.6709773
62.253452,25.6704691
62.2533761,25.6698772
62.2625961,25.6724963
62.2625252,25.6733225
62.2639544,25.6769812
62.2640878,25.6772064
62.2641654,25.6773377
62.2643187,25.6775285
62.2645864,25.677761
62.2649049,25.67848
62.2650369,25.6789484
62.2652207,25.6792999
62.2653531,25.6794481
62.265671,25.6795851
62.2659937,25.6796596
62.2661918,25.6798012
62.2666918,25.6797865
62.2668047,25.6797425
62.2671067,25.6797779
62.2674166,25.6803312
62.2674052,25.6805464
62.2670291,25.6818522
62.2670364,25.6821168
62.2670507,25.6823877
62.2670971,25.6827542
62.2671848,25.6829987
62.2673264,25.683099
62.2679237,25.6827109
62.2683866,25.6830052
62.2685583,25.6836075
62.2688192,25.6840328
62.2690603,25.684289
62.2694257,25.6843884
62.2700361,25.6855398
62.2699555,25.6860653
62.2696283,25.687866
62.2696045,25.6883835
62.2697808,25.6888747
62.2700249,25.6898677
62.2701384,25.6904539
62.2703947,25.691555
62.2703985,25.6917976
62.2697881,25.6921921
62.269644,25.6922607
62.26591,25.6938551
62.2646947,25.6943123
62.2636645,25.6945434
62.2626202,25.6949962
62.2623693,25.6950877
62.2612786,25.6955383
62.2611952,25.6953293
62.2612212,25.6949283
62.2614216,25.694427
62.2615198,25.6941335
62.2616065,25.6937053
62.2615908,25.6933252
62.2614989,25.6929517
62.2613705,25.6927487
62.2600598,25.6919846
62.2599614,25.6919873
62.2592243,25.6925993
62.2590972,25.6928769
62.2588219,25.6741433
62.2590839,25.6743783
62.2596777,25.675086
62.2599121,25.6758772
62.2600206,25.6764147
62.2603308,25.6771352
62.2604785,25.6775296
62.2606787,25.6776258
62.2612756,25.6779172
62.2615603,25.6782141
62.2617568,25.6784519
62.2620286,25.6785923
62.2627183,25.6794384
62.2628764,25.6796569
62.2633941,25.6800861
62.2635388,25.6801681
62.2638222,25.6802647
62.2642444,25.6808999
62.2643531,25.6812939
62.2645538,25.6831983
62.2644813,25.6839459
62.2642856,25.6857579
62.2641596,25.6872933
62.2641033,25.6882023
62.2639305,25.6885794
62.2638368,25.6886469
62.2636757,25.688576
62.2636111,25.6876083
62.2634773,25.6871588
62.2632391,25.6869633
62.2627672,25.686963
62.2624826,25.6868516
62.2621863,25.687006
62.2618552,25.6872028
62.2611823,25.6871788
62.2610715,25.6874035
62.2607934,25.6882754
62.2600202,25.6897042
62.2599224,25.6900629
62.2597524,25.6905527
62.2595196,25.6909969
62.2592478,25.6913657
62.2589972,25.6917155
62.2587142,25.6920199
62.258436,25.6923261
62.258166,25.6927246
62.2579787,25.6934094
62.2579373,25.693749
62.2630679,25.6890293
62.2632924,25.6893314
59.763064,10.193338
59.763273,10.193472
59.763495,10.19352
59.763598,10.1936
59.763699,10.19374
59.763836,10.193773
59.764306,10.193491
59.7649479,10.1934903
