-2051274;0
-1388097;0
-2054221;0
-1319230;0
-378708;0
-2001654;0
-1388607;0
-1430846;0
-2045684;0
-2029856;0
-2557258;0
-2020627;0
-2438202;0
-1945608;0
-1454740;0
-2044410;0
-2045799;0
-395650;0
-1305939;0
-2078262;0
-1387613;0
-79200;0
-1529558;0
-1303955;0
-1138392;0
-1963927;0
-1138394;0
-2045798;0
-1972794;0
-2167286;0
-1387614;0
-2063969;0
-2024522;0
-1992360;0
-2005403;0
-1458727;0
-2529248;0
-1389116;0
-1388101;0
-1410591;0
-377777;0
-1702842;0
-1732516;0
-1992446;0
-367417;0
-1995508;0
-1389115;0
-1459740;0
-1319309;0
-2045683;0
-395644;0
-78192;0
-1458726;0
-2438205;0
-2069511;0
-1387612;0
-2045976;0
-2063468;0
-1989945;0
-1492409;0
-1991264;0
-1990037;0
-2166076;0
-1470188;0
-2022892;0
-1937014;0
-1974727;0
-2012750;0
-1492312;0
-2045801;0
-1448380;0
-2104155;0
-1945374;0
-1454741;0
-395653;0
-2166108;0
-1999578;0
-2062247;0
-1386014;0
-957742;0
-2002872;0
-2002575;0
-1581797;0
-1944381;0
-2062234;0
-367416;0
-1971749;0
-1991246;0
-1354638;0
-1492287;0
-934624;0
-401436;0
-392052;0
-2078267;0
-2045884;0
-1702688;0
-367403;0
-1699114;0
-2020282;0
-395654;0
-2024850;0
-1937015;0
-2438208;0
-2084600;0
-1993182;0
-2557256;0
-2456727;0
-2045837;0
-2438207;0
-1999835;0
-377386;0
-1492410;0
-400742;0
-2044213;0
-2054498;0
-1984690;0
-1989764;0
-1998102;0
-2020585;0
-2001578;0
-2438211;0
-408997;0
-911953;0
-103258;0
-1305938;0
-1306378;0
-1427492;0
-65800;0
-1702795;0
-2048804;0
-1405796;0
-368894;0
-253117;0
-2045889;0
-379462;0
-1388098;0
-1505145;0
-2167387;0
-1400482;0
-1992364;0
-2438203;0
-1332608;0
-1994253;0
-75398;0
-2045676;0
-2079321;0
-532509;0
-915260;0
-1327538;0
-373691;0
-1461248;0
-2035902;0
-2337435;0
-411020;0
-1945806;0
-2001629;0
-1505924;0
-2077763;0
-2016308;0
-1446286;0
-2065032;0
-2002871;0
-1992555;0
-1024201;0
-398905;0
-2054398;0
-2438209;0
-1992355;0
-2062228;0
-379198;0
-2005699;0
-303111;0
-2062977;0
-1505910;0
-2018798;0
-410489;0
-1999833;0
-2067914;0
-2001653;0
-1989763;0
-2098945;0
-103257;0
-1524591;0
-1502667;0
-1345293;0
-60483;0
-1997308;0
-1994250;0
-2035887;0
-2277551;0
-1964819;0
-416121;0
-420533;0
-339443;0
-1454870;0
-1518532;0
-2051559;0
-377924;0
-1984716;0
-385509;0
-1389110;0
-2077766;0
-2169061;0
-1452919;0
-2048391;0
-2090725;0
-2004185;0
-450491;0
-2001584;0
-387152;0
-1935541;0
-2054461;0
-79211;0
-2033814;0
-2044406;0
-1999575;0
-395636;0
-1490300;0
-2016307;0
-2062200;0
-1430761;0
-385488;0
-2080207;0
-2052847;0
-1999576;0
-1021665;0
-2053623;0
-1479600;0
-387486;0
-2067915;0
-1990035;0
-1354577;0
-1525271;0
-1538141;0
-1944383;0
-953341;0
-532902;0
-1332390;0
-2002868;0
-384024;0
-1856758;0
-2026157;0
-1478327;0
-1567980;0
-2069645;0
-1991235;0
-2045680;0
-77785;0
-2067198;0
-2044328;0
-395645;0
-1992553;0
-382719;0
-1306377;0
-2350985;0
-1410590;0
-1501344;0
-1305941;0
-2067916;0
-1970684;0
-339388;0
-369896;0
-377481;0
-1944382;0
-380220;0
-404242;0
-2431778;0
-2024523;0
-395640;0
-1997752;0
-414658;0
-1944384;0
-2054437;0
-1996035;0
-1749725;0
-1359722;0
-1937016;0
-2045679;0
-2004790;0
-1280605;0
-78194;0
-9470;0
-408982;0
-2001872;0
-395656;0
-398907;0
-1856754;0
-75038;0
-1138389;0
-1972795;0
-1992358;0
-1280604;0
-2002867;0
-338616;0
-253195;0
-2051356;0
-253192;0
-339446;0
-2054397;0
-410507;0
-1315215;0
-253112;0
-378714;0
-2033766;0
-1459739;0
-2062199;0
-375549;0
-79209;0
-2045738;0
-391628;0
-386017;0
-1994063;0
-2045703;0
-2049506;0
-2045384;0
-2167043;0
-1359102;0
-60589;0
-1992919;0
-75044;0
-58394;0
-1529492;0
-1990957;0
-2079311;0
-1306375;0
-2018506;0
-1355119;0
-75037;0
-371506;0
-1479601;0
-419127;0
-1330039;0
-2002533;0
-1529491;0
-414661;0
-1305940;0
-1944385;0
-1501343;0
-2001812;0
-2074111;0
-1581800;0
-380225;0
-1347551;0
-395646;0
-1990956;0
-2433730;0
-1972793;0
-2065031;0
-1992552;0
-1342726;0
-1978455;0
-1827766;0
-2054332;0
-2001630;0
-1314984;0
-2022871;0
-2337506;0
-1990033;0
-1492295;0
-1836632;0
-387175;0
-2001628;0
-2051194;0
-395643;0
-1581801;0
-1994272;0
-1702799;0
-2020284;0
-1702680;0
-1970098;0
-396109;0
-2016306;0
-1394445;0
-2022129;0
-367408;0
-2078074;0
-1832434;0
-1970724;0
-1459683;0
-1583614;0
-2010130;0
-395641;0
-376658;0
-415293;0
-395639;0
-395657;0
-1992551;0
-2438210;0
-1999832;0
-1934118;0
-1769848;0
-378711;0
-1992554;0
-1945373;0
-377514;0
-2005472;0
-1987250;0
-1458728;0
-2108828;0
-1926260;0
-2099198;0
-409700;0
-2034122;0
-91896;0
-1305937;0
-1389109;0
-2045671;0
-1492369;0
-953343;0
-417112;0
-332166;0
-2064091;0
-2044209;0
-1989647;0
-1865833;0
-1446289;0
-1793100;0
-414663;0
-2046267;0
-2036702;0
-89712;0
-1963929;0
-2064017;0
-1559613;0
-1446681;0
-1138393;0
-2034121;0
-410009;0
-2051351;0
-1971756;0
-1937194;0
-404680;0
-2024870;0
-2049505;0
-2018797;0
-2078261;0
-380714;0
-79201;0
-2066586;0
-1984883;0
-1401149;0
-1990005;0
-404241;0
-1389117;0
-2018736;0
-2001576;0
-1450434;0
-2004709;0
-1410304;0
-2034120;0
-2055174;0
-1109156;0
-1391438;0
-1342727;0
-1991245;0
-1573088;0
-2020122;0
-1462508;0
-1446292;0
-2052126;0
-1947007;0
-2002891;0
-2458854;0
-1994061;0
-1856757;0
-420534;0
-1990032;0
-1567981;0
-1559610;0
-2063469;0
-414662;0
-1937010;0
-1305526;0
-1478317;0
-1492288;0
-411021;0
-1999831;0
-1978193;0
-2002889;0
-1492286;0
-1994505;0
-2045735;0
-397165;0
-1417617;0
-1978192;0
-120559;0
-903870;0
-1479625;0
-1387470;0
-2020261;0
-2014060;0
-1021664;0
-1972840;0
-1728140;0
-1992545;0
-397160;0
-1728139;0
-1454785;0
-408620;0
-2166630;0
-1923945;0
-2050028;0
-376660;0
-2045730;0
-175460;0
-400141;0
-2048333;0
-1480712;0
-1355128;0
-2062976;0
-2166959;0
-2078658;0
-1360168;0
-1240439;0
-367409;0
-416122;0
-1973970;0
-2528970;0
-1460897;0
-1389112;0
-2045695;0
-2171608;0
-1751030;0
-2007453;0
-1346587;0
-1345316;0
-103181;0
-1699054;0
-2528968;0
-1448394;0
-1388948;0
-64048;0
-399657;0
-2055175;0
-1480715;0
-2045673;0
-1699060;0
-2062975;0
-2051348;0
-338614;0
-2044211;0
-1387467;0
-415853;0
-414665;0
-541246;0
-407934;0
-395647;0
-86552;0
-1947008;0
-934679;0
-1346245;0
-1749334;0
-414659;0
-375627;0
-62867;0
-2018864;0
-2067195;0
-2072732;0
-2045675;0
-1770069;0
-2002877;0
-443609;0
-1339241;0
-1963928;0
-1974728;0
-408082;0
-253119;0
-1990006;0
-2022890;0
-1328761;0
-2051319;0
-79202;0
-1502673;0
-410899;0
-1417527;0
-2064019;0
-1994003;0
-395649;0
-404263;0
-253114;0
-415188;0
-72232;0
-1503042;0
-2348673;0
-2004277;0
-2438206;0
-377829;0
-2020078;0
-1473827;0
-2051354;0
-1984708;0
-1505883;0
-1992586;0
-2051357;0
-1981864;0
-1999555;0
-2046206;0
-2062320;0
-2016333;0
-377385;0
-1972835;0
-375260;0
-2022889;0
-2025171;0
-1994279;0
-1457593;0
-1972839;0
-380221;0
-414709;0
-2004280;0
-1324054;0
-1391444;0
-1971752;0
-2020672;0
-2079319;0
-2024882;0
-942393;0
-1992557;0
-1429234;0
-420532;0
-1480710;0
-2024848;0
-2004192;0
-2034433;0
-89713;0
-2010126;0
-1998099;0
-64385;0
-1802609;0
-1944379;0
-410614;0
-1388949;0
-538987;0
-1971750;0
-1295810;0
-2080244;0
-253198;0
-1966729;0
-2044831;0
-2336481;0
-1992357;0
-379457;0
-416415;0
-1315136;0
-2078671;0
-1458724;0
-1306736;0
-1999554;0
-2167575;0
-415857;0
-2050029;0
-411022;0
blue;0
-1400261;0
-2052125;0
-2055186;0
-1492052;0
-1388717;0
-375629;0
-2067196;0
-2099126;0
-2078602;0
-1505885;0
-2045696;0
-77786;0
-1989762;0
-2077767;0
-2066510;0
-378780;0
-1995088;0
-398906;0
-2045711;0
-1860518;0
-1699116;0
-2045672;0
-81431;0
-2036539;0
-534706;0
-2036414;0
-378710;0
-2054290;0
-384023;0
-2078265;0
-1505929;0
-2054252;0
-1479624;0
-2002572;0
-395652;0
-57314;0
-1947071;0
-1702796;0
-1994062;0
-2051352;0
-407932;0
-2021659;0
-2045812;0
-379427;0
-2077765;0
-2004713;0
-1567979;0
-1365265;0
-2020235;0
-2000801;0
-2055177;0
-1964787;0
-2018695;0
-1990008;0
-390561;0
-2052846;0
-1024139;0
-254437;0
-1064903;0
-2002350;0
-2051355;0
-391273;0
-377771;0
-2069643;0
-412798;0
-253118;0
-2052487;0
-2026158;0
-2052131;0
-2045802;0
-1987286;0
-1533437;0
-1476315;0
-58044;0
-75035;0
-1926261;0
-385500;0
-1389114;0
-2002890;0
-253193;0
-1978237;0
-1417514;0
-1992582;0
-377553;0
-2079312;0
-2000800;0
-408996;0
-395651;0
-2000806;0
-375258;0
-2044832;0
-62875;0
-1945372;0
-1388953;0
-2000802;0
-1252185;0
-1963925;0
-1989761;0
-2004711;0
-408083;0
-60591;0
-2078263;0
-2054219;0
-1932961;0
-1262765;0
-1770072;0
-1467730;0
-1995973;0
-1392954;0
-1435404;0
-1836559;0
-911952;0
-1994002;0
-1992356;0
-2557257;0
-1468061;0
-1995086;0
-1388102;0
-378709;0
-1492373;0
-2025172;0
-1490772;0
-2049309;0
-1992367;0
-953342;0
-384041;0
-1108842;0
-75034;0
-1444174;0
-1389111;0
-2045740;0
-399897;0
-1991817;0
-1945606;0
-1964786;0
-1947006;0
-1352544;0
-20968;0
-2018866;0
-422835;0
-2337432;0
-399649;0
-2029610;0
-2077491;0
-2046207;0
-1992365;0
-2337495;0
-1702687;0
-1999579;0
-1655883;0
-1297977;0
-174743;0
-2048531;0
-1999553;0
-1355120;0
-75405;0
-2308211;0
-2034601;0
-1991256;0
-2052749;0
-400132;0
-2055582;0
-2002866;0
-1389118;0
-2084602;0
-2166958;0
-1937195;0
-1860679;0
-2051377;0
-2167052;0
-405953;0
-1403521;0
-1306737;0
-915261;0
-1960152;0
-1972833;0
-1994243;0
-1392522;0
-1302892;0
-375628;0
-2069820;0
-1322145;0
-1979153;0
-2066597;0
-1401877;0
-1388100;0
-393292;0
-1997307;0
-1297917;0
-383247;0
-385840;0
-2064984;0
-1435556;0
-375259;0
-1994260;0
-453463;0
-1400260;0
-1992362;0
-1388610;0
-63960;0
-2098943;0
-2054396;0
-65801;0
-1573136;0
-1448395;0
-2361549;0
-415222;0
-1945607;0
-1770067;0
-1996032;0
-174740;0
-2079310;0
-1430845;0
-1280606;0
-1702843;0
-411157;0
-1937011;0
-2002573;0
-2044829;0
-2034554;0
-1331919;0
-1856756;0
-60489;0
-1222774;0
-1945375;0
-60798;0
-1479623;0
-408225;0
-1261686;0
-2048390;0
-1989255;0
-404244;0
-407354;0
-1525272;0
-2054251;0
-1631836;0
-1503043;0
-2006291;0
-361141;0
-378783;0
-2045732;0
-1953549;0
-1460906;0
-376661;0
-538973;0
-63221;0
-2438204;0
-2018863;0
-1354166;0
-2046697;0
-1945368;0
-1470190;0
-1429235;0
-2045739;0
-1782386;0
-1947073;0
-1480716;0
-75394;0
-2024833;0
-1991263;0
-1332290;0
-9468;0
-1138391;0
-1798797;0
-1388952;0
-1339237;0
-1972841;0
-62298;0
-1573137;0
-2004168;0
-1455133;0
-1994163;0
-1322248;0
-1708059;0
-253197;0
-1142528;0
-2045886;0
-1473824;0
-387788;0
-1937013;0
-1992444;0
-2407982;0
-253194;0
-1480717;0
-415180;0
-2045678;0
-2048797;0
-2010129;0
-2045736;0
-1323978;0
-2078666;0
-1945367;0
-1503041;0
-1999485;0
-1482607;0
-2051531;0
-1315122;0
-2007648;0
-1327539;0
-414664;0
-395638;0
-1360973;0
-1359033;0
-1856826;0
-2044830;0
-1984698;0
-1138390;0
-2077650;0
-387035;0
-2045689;0
-2006288;0
-2045687;0
-361140;0
-1944388;0
-408226;0
-1990034;0
-2004710;0
-414660;0
-2007689;0
-73539;0
-1935540;0
-1360169;0
-2010127;0
-1984560;0
-1423759;0
-1492054;0
-1947072;0
-1876497;0
-450718;0
-1992366;0
-2351020;0
-2034555;0
-2002477;0
-1160728;0
-174717;0
-1937012;0
-1990036;0
-1963930;0
-1963699;0
-1945371;0
-1770068;0
-64028;0
-1453343;0
-2030043;0
-253121;0
-1937009;0
-1387468;0
-1944387;0
-1138397;0
-1388099;0
-2044648;0
-1492285;0
-1354167;0
-1386013;0
-2004271;0
-1995509;0
-2051358;0
-1702797;0
-2336476;0
-1364348;0
-2069646;0
-1505548;0
-1702681;0
-377773;0
-338615;0
-1305935;0
-20444;0
-2077764;0
-1446287;0
-30328;0
-1999834;0
-1994059;0
-1992354;0

